t,x,y,vx,vy,V
124.542,16.5861,10.7516,-6.47268,-13.9443,15.3733
124.542,12.5794,17.9524,-9.54894,9.32726,13.3484
124.542,10.1839,2.09474,10.9498,-15.2509,18.7747
124.542,11.7153,8.00209,1.47357,-1.66882,2.22629
124.542,7.32129,3.3913,-9.80195,-4.71503,10.877
124.542,3.92856,16.6927,-8.09786,1.97336,8.33483
124.542,14.1429,15.8025,-7.12106,-2.4783,7.53999
124.542,7.56838,17.8962,7.12858,8.06552,10.7643
124.542,11.3111,4.25991,1.42733,-3.26271,3.56126
124.842,18.3783,6.46099,-3.77941,4.61072,5.96176
124.842,17.5347,1.13496,-0.814757,-13.1882,13.2133
124.842,14.0553,10.1077,6.59208,-8.08174,10.4293
124.842,7.96559,10.9983,14.3864,1.72588,14.4896
124.842,3.53637,18.7444,-4.83185,0.716072,4.88462
124.842,3.95218,12.8215,-13.7897,-0.447391,13.7969
124.842,7.05576,1.17591,-3.75707,-3.83289,5.36719
124.842,5.48823,5.20651,-0.237424,-3.39988,3.40816
124.842,14.1004,2.50131,14.9232,-3.83018,15.4069
124.842,10.1262,12.0114,7.72858,2.06875,8.00067
124.842,15.99,14.0232,-7.10171,10.942,13.0446
124.842,6.93912,14.5455,-7.13435,-3.51743,7.95432
124.842,13.9093,12.7648,-3.62344,-5.90509,6.92816
124.842,3.29006,3.98837,-0.609916,0.49503,0.785527
124.842,18.8192,10.3823,-2.47019,-6.06088,6.54493
124.842,2.47852,7.11663,0.987197,-9.72159,9.77159
124.842,16.8958,11.7694,-3.29188,-15.5592,15.9037
124.842,12.9565,17.6341,-0.0741374,-1.64922,1.65088
124.842,9.83895,2.8129,-3.66051,1.33015,3.89469
124.842,11.6148,8.11591,1.47357,-1.66882,2.22629
124.842,7.48964,3.92637,11.5587,-13.8288,18.0233
124.842,4.48089,16.558,-8.09832,1.9747,8.3356
124.842,14.6628,15.9099,-7.9189,-1.61415,8.08174
124.842,7.08219,17.3461,7.12858,8.06552,10.7643
124.842,11.3121,4.59097,-5.32313,-10.7304,11.9782
125.142,18.6361,6.14653,-3.77941,4.61072,5.96176
125.142,17.5903,2.03443,-0.814757,-13.1882,13.2133
125.142,13.6057,10.6589,6.59208,-8.08174,10.4293
125.142,6.9844,10.8806,14.3864,1.72588,14.4896
125.142,3.86591,18.6956,-4.83185,0.716072,4.88462
125.142,4.89267,12.8521,-13.7897,-0.447391,13.7969
125.142,7.312,1.43733,-3.75707,-3.83289,5.36719
125.142,4.80813,5.86679,12.9747,-11.5267,17.3554
125.142,13.0826,2.76254,14.9232,-3.83018,15.4069
125.142,9.59907,11.8703,7.72858,2.06875,8.00067
125.142,16.17,14.1093,-4.35117,0.512223,4.38122
125.142,7.42677,14.7783,-7.66008,-0.0226858,7.66012
125.142,14.1564,13.1676,-3.62344,-5.90509,6.92816
125.142,3.33166,3.95461,-0.609916,0.49503,0.785527
125.142,18.6111,10.3068,11.4811,8.95406,14.5599
125.142,2.41119,7.77966,0.987197,-9.72159,9.77159
125.142,17.051,12.0237,5.87883,-7.08774,9.20851
125.142,12.9615,17.7466,-0.0741374,-1.64922,1.65088
125.142,10.0886,2.72218,-3.66051,1.33015,3.89469
125.142,11.5143,8.22973,1.47357,-1.66882,2.22629
125.142,7.3976,4.44113,-1.65342,-5.70192,5.93681
125.142,4.52639,16.2828,7.61007,6.32818,9.89743
125.142,14.9265,16.4834,-0.137056,-14.6709,14.6716
125.142,7.10176,16.9437,-8.05407,0.217295,8.057
125.142,11.6751,5.32281,-5.32313,-10.7304,11.9782
125.442,18.8939,5.83206,-3.74742,4.61072,5.94154
125.442,17.6458,2.9339,-0.814757,-13.1882,13.2133
125.442,13.1561,11.2101,6.59208,-8.08174,10.4293
125.442,6.03404,10.664,12.5626,7.65651,14.7119
125.442,4.19546,18.6467,-4.83185,0.716072,4.88462
125.442,5.80233,12.9814,-11.9659,-6.37802,13.5596
125.442,7.56825,1.69874,-3.75707,-3.83289,5.36719
125.442,3.92321,6.65295,12.9747,-11.5267,17.3554
125.442,12.4231,3.07227,-2.63226,-6.22079,6.75478
125.442,9.07196,11.7292,7.72858,2.06875,8.00067
125.442,16.3389,14.7011,-2.12302,-10.2051,10.4236
125.442,7.98668,14.5297,-8.22727,3.76495,9.04781
125.442,14.306,13.5269,-1.99491,-5.1801,5.55096
125.442,3.37326,3.92085,-0.609916,0.49503,0.785527
125.442,17.828,9.69614,11.4811,8.95406,14.5599
125.442,2.34386,8.4427,0.987197,-9.72159,9.77159
125.442,16.8754,11.9238,2.02215,2.90463,3.53921
125.442,12.7443,17.9666,4.97232,-4.0849,6.43509
125.442,9.98005,2.58295,13.8949,3.72077,14.3845
125.442,11.4138,8.34354,1.47357,-1.66882,2.22629
125.442,7.51037,4.83001,-1.65342,-5.70192,5.93681
125.442,4.00736,15.8512,7.61007,6.32818,9.89743
125.442,15.1582,17.3764,-5.18351,-12.2352,13.288
125.442,7.6136,17.179,-7.48689,-3.57034,8.29463
125.442,12.0382,6.05466,-5.32313,-10.7304,11.9782
125.742,18.7825,5.66341,-4.9338,-10.8699,11.9372
125.742,17.6195,3.68755,7.89826,2.29256,8.22425
125.742,12.7065,11.7613,6.59208,-8.08174,10.4293
125.742,5.17724,10.1418,12.5626,7.65651,14.7119
125.742,4.525,18.5979,-4.83185,0.716072,4.88462
125.742,6.56253,13.3895,-4.97409,-3.0312,5.82493
125.742,7.01644,1.67411,14.3057,2.56012,14.533
125.742,3.26047,7.13787,7.89538,-4.63218,9.15392
125.742,12.6026,3.49655,-2.63226,-6.22079,6.75478
125.742,8.54485,11.5881,7.72858,2.06875,8.00067
125.742,16.4837,15.3971,-2.12302,-10.2051,10.4236
125.742,8.60371,14.2999,-15.2191,0.418123,15.2248
125.742,14.442,13.8802,-1.99491,-5.1801,5.55096
125.742,3.41485,3.88708,-0.609916,0.49503,0.785527
125.742,17.045,9.08545,11.4811,8.95406,14.5599
125.742,2.05436,9.40698,6.06655,-16.6161,17.689
125.742,16.7375,11.7257,2.02215,2.90463,3.53921
125.742,12.4052,18.2452,4.97232,-4.0849,6.43509
125.742,9.84042,2.61523,-4.16787,-2.67224,4.95096
125.742,11.2286,8.66479,3.67445,-7.05142,7.95136
125.742,7.62314,5.2189,-1.65342,-5.70192,5.93681
125.742,3.48834,15.4196,7.61007,6.32818,9.89743
125.742,15.5117,18.2109,-5.18351,-12.2352,13.288
125.742,8.12423,17.4225,-7.48689,-3.57034,8.29463
125.742,12.4858,6.57907,-7.52401,-5.34782,9.23092
126.042,18.7509,6.40476,4.93423,-10.8697,11.9372
126.042,17.0808,3.53119,7.89826,2.29256,8.22425
126.042,12.2569,12.3125,6.59208,-8.08174,10.4293
126.042,4.32043,9.61965,12.5626,7.65651,14.7119
126.042,4.85455,18.5491,-4.83185,0.716072,4.88462
126.042,6.90178,13.5962,-4.97409,-3.0312,5.82493
126.042,6.04075,1.4995,14.3057,2.56012,14.533
126.042,2.72198,7.45379,7.89538,-4.63218,9.15392
126.042,12.7821,3.92082,-2.63226,-6.22079,6.75478
126.042,8.01774,11.447,7.72858,2.06875,8.00067
126.042,16.6285,16.0931,-2.12302,-10.2051,10.4236
126.042,9.64169,14.2713,-15.2191,0.418123,15.2248
126.042,14.5781,14.2335,-1.99491,-5.1801,5.55096
126.042,3.45645,3.85332,-0.609916,0.49503,0.785527
126.042,16.2619,8.47476,11.4811,8.95406,14.5599
126.042,1.6406,10.5402,6.06655,-16.6161,17.689
126.042,16.5996,11.5276,2.02215,2.90463,3.53921
126.042,12.0661,18.5238,4.97232,-4.0849,6.43509
126.042,10.1247,2.79748,-4.16787,-2.67224,4.95096
126.042,10.978,9.14571,3.67445,-7.05142,7.95136
126.042,7.7359,5.60779,-1.65342,-5.70192,5.93681
126.042,2.96931,14.988,7.61007,6.32818,9.89743
126.042,15.8652,18.9219,-5.18419,11.0438,12.2
126.042,8.63485,17.666,-7.48689,-3.57034,8.29463
126.042,12.999,6.94381,-7.52401,-5.34782,9.23092
126.342,18.4144,7.1461,4.93423,-10.8697,11.9372
126.342,16.5422,3.37483,7.89826,2.29256,8.22425
126.342,12.0411,12.6238,-8.25765,7.18804,10.9479
126.342,3.66389,9.33201,4.52371,-1.75105,4.85079
126.342,5.18409,18.5002,-4.83185,0.716072,4.88462
126.342,7.24103,13.803,-4.97409,-3.0312,5.82493
126.342,5.06506,1.3249,14.3057,2.56012,14.533
126.342,1.98324,7.53517,15.9343,4.77537,16.6345
126.342,12.9616,4.3451,-2.63226,-6.22079,6.75478
126.342,7.49063,11.3059,7.72858,2.06875,8.00067
126.342,16.9889,16.1246,-9.00662,10.9937,14.212
126.342,10.4459,14.4827,-0.369326,-14.8516,14.8562
126.342,14.7142,14.5868,-1.99491,-5.1801,5.55096
126.342,3.49805,3.81956,-0.609916,0.49503,0.785527
126.342,15.5398,7.88239,-7.89637,3.20952,8.52372
126.342,1.22684,11.6735,6.06655,-16.6161,17.689
126.342,16.4617,11.3295,2.02215,2.90463,3.53921
126.342,11.7269,18.8024,4.97232,-4.0849,6.43509
126.342,10.4089,2.97974,-4.16787,-2.67224,4.95096
126.342,10.7274,9.62664,3.67445,-7.05142,7.95136
126.342,7.84867,5.99667,-1.65342,-5.70192,5.93681
126.342,2.45028,14.5564,7.61007,6.32818,9.89743
126.342,16.0032,18.753,1.69938,-8.96395,9.12361
126.342,9.14548,17.9096,-7.48689,-3.57034,8.29463
126.342,13.4512,7.29023,11.8535,0.396717,11.8601
126.642,18.3548,7.87915,-10.2556,-10.4382,14.6333
126.642,16.0035,3.21848,7.89826,2.29256,8.22425
126.642,12.6043,12.1336,-8.25765,7.18804,10.9479
126.642,3.35536,9.45144,4.52371,-1.75105,4.85079
126.642,5.51364,18.4514,-4.83185,0.716072,4.88462
126.642,7.58027,14.0097,-4.97409,-3.0312,5.82493
126.642,4.08937,1.15029,14.3057,2.56012,14.533
126.642,1.09071,7.20947,-15.6697,4.77581,16.3813
126.642,13.1412,4.76937,-2.63226,-6.22079,6.75478
126.642,6.96352,11.1649,7.72858,2.06875,8.00067
126.642,17.6032,15.3748,-9.00662,10.9937,14.212
126.642,10.471,15.4956,-0.369326,-14.8516,14.8562
126.642,14.8502,14.9401,-1.99491,-5.1801,5.55096
126.642,3.53965,3.7858,-0.609916,0.49503,0.785527
126.642,15.9356,7.70944,5.30604,2.22017,5.75181
126.642,1.09899,12.2488,-5.90679,7.10429,9.23911
126.642,16.3237,11.1314,2.02215,2.90463,3.53921
126.642,11.6675,18.8859,-8.42606,-1.18062,8.50837
126.642,10.6932,3.16199,-4.16787,-2.67224,4.95096
126.642,10.4768,10.1076,3.67445,-7.05142,7.95136
126.642,7.96144,6.38556,-1.65342,-5.70192,5.93681
126.642,2.21746,14.6828,-4.55226,-17.3925,17.9784
126.642,15.8873,18.562,1.69884,8.96405,9.12361
126.642,9.37641,18.043,5.91142,1.69526,6.1497
126.642,12.5086,7.22551,13.8409,0.95461,13.8738
126.942,18.8888,8.59107,10.2557,-10.4381,14.6333
126.942,15.4648,3.06212,7.89826,2.29256,8.22425
126.942,13.1675,11.6434,-8.25765,7.18804,10.9479
126.942,3.04683,9.57086,4.52371,-1.75105,4.85079
126.942,5.84318,18.4025,-4.83185,0.716072,4.88462
126.942,7.91952,14.2164,-4.97409,-3.0312,5.82493
126.942,3.11367,1.19186,14.3059,-2.55922,14.533
126.942,2.17737,6.88375,-15.9341,4.77581,16.6345
126.942,13.3207,5.19365,-2.63226,-6.22079,6.75478
126.942,6.43641,11.0238,7.72858,2.06875,8.00067
126.942,18.2175,14.625,-9.00662,10.9937,14.212
126.942,10.5607,16.4361,-5.79666,-8.79322,10.532
126.942,14.9863,15.2933,-1.99491,-5.1801,5.55096
126.942,3.58125,3.75203,-0.609916,0.49503,0.785527
126.942,15.5737,7.55801,5.30604,2.22017,5.75181
126.942,1.51466,11.7642,-6.09629,7.10429,9.36139
126.942,16.1858,10.9333,2.02215,2.90463,3.53921
126.942,12.2422,18.8406,-8.42608,1.18047,8.50837
126.942,10.9775,3.34424,-4.16787,-2.67224,4.95096
126.942,10.2262,10.5885,3.67445,-7.05142,7.95136
126.942,8.07421,6.77445,-1.65342,-5.70192,5.93681
126.942,2.52793,15.8691,-4.55226,-17.3925,17.9784
126.942,15.7714,17.9506,1.69884,8.96405,9.12361
126.942,8.90881,17.9998,11.3388,-4.36317,12.1493
126.942,11.5646,7.1604,13.8409,0.95461,13.8738
127.242,18.1893,9.30297,10.2557,-10.4381,14.6333
127.242,14.9261,2.90576,7.89826,2.29256,8.22425
127.242,13.7307,11.1531,-8.25765,7.18804,10.9479
127.242,2.92816,9.37521,-2.21475,9.44123,9.69752
127.242,6.00501,18.3624,11.555,-0.11869,11.5556
127.242,8.25877,14.4232,-4.97409,-3.0312,5.82493
127.242,2.13797,1.36641,14.3059,-2.55922,14.533
127.242,3.26412,6.55803,-15.9341,4.77581,16.6345
127.242,13.5002,5.61792,-2.63226,-6.22079,6.75478
127.242,5.9093,10.8827,7.72858,2.06875,8.00067
127.242,18.8318,13.8752,-9.00662,10.9937,14.212
127.242,10.956,17.0358,-5.79666,-8.79322,10.532
127.242,15.0158,15.298,2.27541,8.78778,9.07758
127.242,3.62284,3.71827,-0.609916,0.49503,0.785527
127.242,15.2118,7.40659,5.30604,2.22017,5.75181
127.242,1.74059,11.5948,0.642177,-4.08798,4.13811
127.242,16.0479,10.7351,2.02215,2.90463,3.53921
127.242,12.8169,18.7601,-8.42608,1.18047,8.50837
127.242,11.2617,3.5265,-4.16787,-2.67224,4.95096
127.242,9.9756,11.0694,3.67445,-7.05142,7.95136
127.242,8.18697,7.16333,-1.65342,-5.70192,5.93681
127.242,2.83841,17.0553,-4.55226,-17.3925,17.9784
127.242,15.7621,17.6879,-2.57148,-5.00383,5.6259
127.242,8.3032,18.2887,-5.04807,-3.52841,6.15895
127.242,10.6206,7.0953,13.8409,0.95461,13.8738
127.543,18.3342,9.52654,-10.4541,1.53538,10.5662
127.543,14.3874,2.7494,7.89826,2.29256,8.22425
127.543,13.4169,10.7831,13.2149,4.39267,13.9258
127.543,3.07921,8.73129,-2.21475,9.44123,9.69752
127.543,5.27198,18.3758,-4.59571,-1.55108,4.8504
127.543,8.59801,14.6299,-4.97409,-3.0312,5.82493
127.543,1.16227,1.54096,14.3059,-2.55922,14.533
127.543,4.35087,6.2323,-15.9341,4.77581,16.6345
127.543,13.3559,5.70465,5.3893,2.1403,5.79874
127.543,5.38219,10.7416,7.72858,2.06875,8.00067
127.543,18.4807,13.1254,9.00703,10.9934,14.212
127.543,11.3514,17.6356,-5.79666,-8.79322,10.532
127.543,14.8606,14.6986,2.27541,8.78778,9.07758
127.543,3.66444,3.68451,-0.609916,0.49503,0.785527
127.543,15.1738,7.59272,-2.71551,-6.14092,6.71453
127.543,1.69679,11.8736,0.642177,-4.08798,4.13811
127.543,15.9426,10.9051,1.25941,-6.27345,6.39862
127.543,13.3915,18.6796,-8.42608,1.18047,8.50837
127.543,11.546,3.70875,-4.16787,-2.67224,4.95096
127.543,9.72499,11.5503,3.67445,-7.05142,7.95136
127.543,7.58414,7.61875,13.0911,-7.07818,14.8821
127.543,3.09383,18.2362,11.5984,-15.9601,19.7294
127.543,15.9375,18.0292,-2.57148,-5.00383,5.6259
127.543,8.64749,18.5294,-5.04807,-3.52841,6.15895
127.543,10.3923,6.96366,-0.903633,2.33087,2.4999
127.843,18.8984,9.42183,10.3945,1.53544,10.5073
127.843,13.8488,2.59304,7.89826,2.29256,8.22425
127.843,12.5157,10.4835,13.2149,4.39267,13.9258
127.843,3.23026,8.08738,-2.21475,9.44123,9.69752
127.843,5.67454,18.4869,-5.91539,-1.62946,6.13571
127.843,8.93726,14.8366,-4.97409,-3.0312,5.82493
127.843,1.81964,1.71543,-14.3061,-2.55801,14.533
127.843,5.43762,5.90658,-15.9341,4.77581,16.6345
127.843,13.0683,5.66586,-0.324849,-5.53377,5.5433
127.843,4.85508,10.6005,7.72858,2.06875,8.00067
127.843,17.8664,12.3756,9.00703,10.9934,14.212
127.843,11.7467,18.2353,-5.79666,-8.79322,10.532
127.843,14.7054,14.0993,2.27541,8.78778,9.07758
127.843,3.70604,3.65075,-0.609916,0.49503,0.785527
127.843,15.359,8.01155,-2.71551,-6.14092,6.71453
127.843,1.65299,12.1524,0.642177,-4.08798,4.13811
127.843,15.8567,11.333,1.25941,-6.27345,6.39862
127.843,13.9456,18.6016,-2.81526,0.529761,2.86467
127.843,11.7503,3.78382,1.54628,5.00183,5.23539
127.843,9.47438,12.0313,3.67445,-7.05142,7.95136
127.843,6.69129,8.1015,13.0911,-7.07818,14.8821
127.843,2.21364,18.6931,12.9193,15.8808,20.4721
127.843,16.1335,18.368,-8.1823,-4.35312,9.26821
127.843,8.99178,18.77,-5.04807,-3.52841,6.15895
127.843,10.4539,6.80468,-0.903633,2.33087,2.4999
128.143,18.1854,9.3171,10.4541,1.53544,10.5662
128.143,13.5101,2.31995,1.98133,5.747,6.07895
128.143,11.6144,10.184,13.2149,4.39267,13.9258
128.143,3.38131,7.44346,-2.21475,9.44123,9.69752
128.143,6.07799,18.598,-5.91539,-1.62946,6.13571
128.143,9.27651,15.0434,-4.97409,-3.0312,5.82493
128.143,2.68484,1.72794,-8.55115,5.899,10.3885
128.143,6.52438,5.58086,-15.9341,4.77581,16.6345
128.143,13.0905,6.04328,-0.324849,-5.53377,5.5433
128.143,4.32797,10.4594,7.72858,2.06875,8.00067
128.143,18.0256,11.983,-3.94832,5.01858,6.38556
128.143,11.8436,18.7951,-0.80689,-8.12804,8.168
128.143,14.5464,13.5164,3.87644,1.64644,4.2116
128.143,3.85815,3.77894,-6.36487,-7.96198,10.1934
128.143,15.5442,8.43038,-2.71551,-6.14092,6.71453
128.143,1.60919,12.4312,0.642177,-4.08798,4.13811
128.143,15.0011,11.3872,12.6137,6.84271,14.3502
128.143,14.3779,18.6114,-6.938,-0.225699,6.94167
128.143,11.4448,3.55942,7.46321,1.54739,7.62194
128.143,9.22378,12.5122,3.67445,-7.05142,7.95136
128.143,5.79844,8.58425,13.0911,-7.07818,14.8821
128.143,1.33251,17.61,12.9193,15.8808,20.4721
128.143,16.7498,18.6588,-9.04933,-4.26284,10.0031
128.143,9.33607,18.8375,-5.04804,3.52845,6.15895
128.143,10.5155,6.64571,-0.903633,2.33087,2.4999
128.443,17.8211,9.30563,-3.75234,-2.25798,4.37933
128.443,13.3749,1.92799,1.98133,5.747,6.07895
128.443,10.7131,9.88436,13.2149,4.39267,13.9258
128.443,3.53237,6.79954,-2.21475,9.44123,9.69752
128.443,6.48144,18.7091,-5.91539,-1.62946,6.13571
128.443,9.61575,15.2501,-4.97409,-3.0312,5.82493
128.443,3.26806,1.32561,-8.55115,5.899,10.3885
128.443,7.61113,5.25513,-15.9341,4.77581,16.6345
128.443,13.1126,6.42069,-0.324849,-5.53377,5.5433
128.443,3.49252,10.7003,14.3148,-6.09041,15.5566
128.443,18.2949,11.6407,-3.94832,5.01858,6.38556
128.443,11.8986,18.5656,-0.821575,8.12823,8.16964
128.443,14.2267,13.6718,4.70566,-2.36982,5.2687
128.443,4.29225,4.32197,-6.36487,-7.96198,10.1934
128.443,15.3807,8.75596,11.4909,-2.3475,11.7282
128.443,1.5654,12.71,0.642177,-4.08798,4.13811
128.443,14.1961,10.6528,11.7845,10.859,16.0247
128.443,14.8511,18.6268,-6.938,-0.225699,6.94167
128.443,10.9358,3.45388,7.46321,1.54739,7.62194
128.443,8.97317,12.9931,3.67445,-7.05142,7.95136
128.443,5.21392,8.68497,6.50491,1.08099,6.59412
128.443,1.57185,16.5269,-12.9205,15.8798,20.4721
128.443,17.367,18.9088,-9.04961,3.22401,9.60675
128.443,9.68036,18.5968,-5.0335,3.52825,6.14693
128.443,10.5772,6.48674,-0.903633,2.33087,2.4999
128.743,18.0165,9.1915,-2.19774,4.62308,5.11888
128.743,13.2398,1.53603,1.98133,5.747,6.07895
128.743,9.81178,9.58477,13.2149,4.39267,13.9258
128.743,3.46254,6.64272,3.62838,-3.42283,4.98808
128.743,6.88488,18.8203,-5.91539,-1.62946,6.13571
128.743,9.955,15.4568,-4.97409,-3.0312,5.82493
128.743,3.85126,1.19258,-8.55078,-5.89954,10.3885
128.743,8.69788,4.92941,-15.9341,4.77581,16.6345
128.743,13.1348,6.79811,-0.324849,-5.53377,5.5433
128.743,2.54033,11.0738,10.1147,1.28837,10.1964
128.743,18.6247,11.5665,-5.50292,-1.86248,5.80956
128.743,12.2078,18.0043,-4.91787,8.24156,9.59733
128.743,13.9058,13.8334,4.70566,-2.36982,5.2687
128.743,4.94722,4.37791,-12.208,4.90207,13.1554
128.743,14.961,8.36318,5.51221,6.72607,8.69623
128.743,1.49749,13.0307,4.8423,-11.4668,12.4473
128.743,13.0283,10.4651,17.7632,1.78539,17.8527
128.743,15.3242,18.6422,-6.938,-0.225699,6.94167
128.743,10.4268,3.34834,7.46321,1.54739,7.62194
128.743,8.72256,13.4741,3.67445,-7.05142,7.95136
128.743,4.77027,8.61124,6.50491,1.08099,6.59412
128.743,2.45306,15.4439,-12.9205,15.8798,20.4721
128.743,17.9842,18.6197,-9.04964,4.26217,10.0031
128.743,9.77049,18.3631,-0.937208,3.41491,3.54119
128.743,10.6388,6.32777,-0.903633,2.33087,2.4999
129.043,18.1664,8.87619,-2.19774,4.62308,5.11888
129.043,13.1047,1.14406,1.98133,5.747,6.07895
129.043,8.91048,9.28518,13.2149,4.39267,13.9258
129.043,3.11184,6.72125,6.59144,1.02332,6.6704
129.043,7.28833,18.8844,-5.91534,1.62963,6.13571
129.043,10.2942,15.6636,-4.97409,-3.0312,5.82493
129.043,4.43445,1.59494,-8.55078,-5.89954,10.3885
129.043,8.76667,5.13405,3.64898,-3.44542,5.01857
129.043,13.0638,6.91816,-7.74041,-2.51684,8.13932
129.043,1.8509,10.9852,10.1085,1.29988,10.1918
129.043,18.8782,11.6936,5.50289,-1.86257,5.80956
129.043,12.5432,17.4422,-4.91787,8.24156,9.59733
129.043,13.5849,13.995,4.70566,-2.36982,5.2687
129.043,5.77984,4.04357,-12.208,4.90207,13.1554
129.043,15.0402,8.25458,-4.08043,-0.648861,4.13169
129.043,1.08556,13.6132,-9.23416,-6.11516,11.0754
129.043,11.8168,10.3433,17.7632,1.78539,17.8527
129.043,15.7974,18.6576,-6.938,-0.225699,6.94167
129.043,10.6329,2.48613,-5.1743,14.9337,15.8048
129.043,8.47195,13.955,3.67445,-7.05142,7.95136
129.043,4.42985,8.69243,3.54185,-3.36516,4.8856
129.043,3.52581,14.5612,-18.0681,10.5164,20.9058
129.043,18.6014,18.329,-9.04964,4.26217,10.0031
129.043,9.83441,18.1302,-0.937208,3.41491,3.54119
129.043,10.6413,6.30235,9.15895,1.52376,9.28484
129.343,18.3163,8.56088,-2.19774,4.62308,5.11888
129.343,13.1586,1.32481,-9.11996,-3.35164,9.71633
129.343,8.00919,8.98558,13.2149,4.39267,13.9258
129.343,2.66229,6.65146,6.59144,1.02332,6.6704
129.343,7.69177,18.7732,-5.91534,1.62963,6.13571
129.343,10.6438,15.8398,-6.52445,1.50323,6.69538
129.343,5.01763,1.99731,-8.55078,-5.89954,10.3885
129.343,8.17867,5.17297,-0.760841,-8.62423,8.65772
129.343,13.5223,7.0418,-4.39177,-0.199041,4.39628
129.343,1.16147,10.8965,10.1085,1.29988,10.1918
129.343,18.5029,11.8206,5.50289,-1.86257,5.80956
129.343,12.8786,16.8801,-4.91787,8.24156,9.59733
129.343,13.2639,14.1567,4.70566,-2.36982,5.2687
129.343,6.5479,3.6553,-1.42678,14.0261,14.0985
129.343,15.3879,8.34684,-7.42907,-2.96666,7.99951
129.343,1.76674,14.0303,-9.9959,-6.11517,11.7181
129.343,10.6053,10.2216,17.7632,1.78539,17.8527
129.343,16.2706,18.673,-6.938,-0.225699,6.94167
129.343,10.7968,1.50889,5.92681,12.5383,13.8685
129.343,8.22135,14.4359,3.67445,-7.05142,7.95136
129.343,4.18828,8.92194,3.54185,-3.36516,4.8856
129.343,4.75811,13.8439,-18.0681,10.5164,20.9058
129.343,18.709,18.0383,9.04999,4.26144,10.0031
129.343,9.88798,17.9279,0.613146,-1.11951,1.27642
129.343,10.4203,6.44842,2.78754,-2.42148,3.69242
129.643,18.4662,8.24558,-2.19774,4.62308,5.11888
129.643,13.7806,1.5534,-9.11996,-3.35164,9.71633
129.643,7.1079,8.68599,13.2149,4.39267,13.9258
129.643,2.21273,6.58167,6.59144,1.02332,6.6704
129.643,7.81001,18.771,0.699061,-0.896906,1.13716
129.643,11.0889,15.7371,-6.52488,1.50442,6.69607
129.643,4.78038,1.55814,4.88259,7.87143,9.26278
129.643,8.21966,5.75642,2.96045,-7.01245,7.61175
129.643,13.8219,7.05538,-4.39177,-0.199041,4.39628
129.643,1.58683,10.8079,-10.1086,1.29979,10.1918
129.643,18.1275,11.9476,5.50289,-1.86257,5.80956
129.643,13.2226,16.4662,-5.51283,-1.76208,5.78759
129.643,12.9344,14.1701,5.30062,7.63382,9.29364
129.643,7.46565,3.54022,-14.8601,0.255141,14.8623
129.643,15.8946,8.54918,-7.42907,-2.96666,7.99951
129.643,2.44848,14.4474,-9.9959,-6.11517,11.7181
129.643,9.39379,10.0998,17.7632,1.78539,17.8527
129.643,16.2273,18.8825,5.58687,-4.93977,7.45751
129.643,10.3925,1.3744,5.92674,-12.5384,13.8685
129.643,7.97074,14.9168,3.67445,-7.05142,7.95136
129.643,3.94672,9.15145,3.54185,-3.36516,4.8856
129.643,5.99041,13.1267,-18.0681,10.5164,20.9058
129.643,18.6082,17.5536,-3.47488,8.97551,9.62468
129.643,10.1313,17.8954,-6.00082,1.40583,6.1633
129.643,10.2411,6.61832,-0.933748,-4.03326,4.13994
129.943,18.6161,7.93027,-2.19774,4.62308,5.11888
129.943,14.4026,1.78199,-9.11996,-3.35164,9.71633
129.943,6.20661,8.3864,13.2149,4.39267,13.9258
129.943,1.76318,6.51187,6.59144,1.02332,6.6704
129.943,7.76233,18.8322,0.699061,-0.896906,1.13716
129.943,11.5339,15.6345,-6.52488,1.50442,6.69607
129.943,4.44737,1.07253,4.88293,-4.58118,6.69554
129.943,7.91619,6.19175,4.48497,-6.36792,7.7888
129.943,14.1214,7.06895,-4.39177,-0.199041,4.39628
129.943,2.13362,10.8425,0.00164468,-7.45395,7.45395
129.943,17.7522,12.0747,5.50289,-1.86257,5.80956
129.943,13.5986,16.5863,-5.51283,-1.76208,5.78759
129.943,12.5729,13.6495,5.30062,7.63382,9.29364
129.943,8.39446,3.59396,3.55397,-15.2578,15.6662
129.943,16.4013,8.75151,-7.42907,-2.96666,7.99951
129.943,3.13023,14.8644,-9.9959,-6.11517,11.7181
129.943,8.18229,9.97803,17.7632,1.78539,17.8527
129.943,15.8463,18.6507,5.58657,4.94011,7.45751
129.943,10.073,2.15841,-12.4874,2.97455,12.8368
129.943,7.72013,15.3978,3.67445,-7.05142,7.95136
129.943,3.8478,9.25768,-6.56835,5.38858,8.49588
129.943,7.2227,12.4094,-18.0681,10.5164,20.9058
129.943,18.8452,16.9414,-3.47488,8.97551,9.62468
129.943,10.5406,17.7995,-6.00082,1.40583,6.1633
129.943,10.4063,6.93635,-2.45827,-4.67779,5.28439
130.243,18.766,7.61496,-2.19774,4.62308,5.11888
130.243,15.0246,2.01058,-9.11996,-3.35164,9.71633
130.243,5.77337,7.80135,19.9202,6.04237,20.8165
130.243,1.31363,6.44208,6.59144,1.02332,6.6704
130.243,7.71465,18.8932,0.699063,-0.795655,1.05913
130.243,11.9789,15.5319,-6.52488,1.50442,6.69607
130.243,4.11434,1.60389,4.88302,-7.87116,9.26278
130.243,7.79614,6.66877,-8.34433,-13.22,15.6331
130.243,14.4209,7.08253,-4.39177,-0.199041,4.39628
